customer_id,age,income,tenure_months,policy_type,monthly_premium,claim_count,customer_service_calls,late_payments,satisfaction_score,discount_received,churned,annual_revenue
2727,73,53953.44,84,Life,105.32,1,2,0,7,0,0,1263.84
2728,53,42840.5,31,Renters,142.98,0,1,0,1,0,0,1715.7599999999998
2729,37,63876.67,33,Auto,139.52,1,0,0,6,0,0,1674.2400000000002
2730,21,59568.52,44,Home,162.52,2,1,0,2,0,0,1950.2400000000002
2731,71,112190.8,71,Auto,190.99,1,0,0,10,0,0,2291.88
2732,24,84682.9,8,Auto,136.29,1,3,0,1,1,1,1635.48
2733,71,86330.06,73,Auto,138.05,1,2,2,5,0,0,1656.6000000000001
2734,18,75369.75,2,Renters,185.08,1,1,0,6,1,1,2220.96
2735,61,56919.01,17,Home,145.4,0,0,0,2,1,0,1744.8000000000002
2736,73,58941.42,52,Home,93.46,2,1,0,4,1,0,1121.52
2737,62,60954.88,45,Life,111.5,2,0,1,3,0,0,1338.0
2738,59,69141.13,37,Auto,40.0,0,1,0,1,1,0,480.0
2739,64,73561.74,42,Home,92.85,1,4,0,1,1,0,1114.1999999999998
2740,30,65015.59,44,Renters,58.94,0,4,0,3,0,0,707.28
2741,72,58606.83,81,Auto,150.8,0,0,0,2,1,0,1809.6000000000001
2742,39,51929.46,117,Home,189.52,0,3,2,2,0,0,2274.2400000000002
2743,71,34361.73,38,Auto,92.66,0,1,0,10,0,0,1111.92
2744,38,93234.34,99,Renters,94.34,0,2,0,5,0,0,1132.08
2745,39,113521.65,111,Auto,177.44,0,1,0,5,0,0,2129.2799999999997
2746,45,91385.41,103,Auto,114.71,0,1,0,7,1,0,1376.52
2747,26,37300.56,94,Home,146.55,0,2,1,5,0,0,1758.6000000000001
2748,43,82314.36,6,Auto,168.44,3,2,0,3,0,1,2021.28
2749,26,87523.08,68,Auto,103.14,1,2,0,10,0,0,1237.68
2750,32,56124.37,51,Auto,104.01,0,1,0,6,1,0,1248.1200000000001
2751,27,75756.4,101,Auto,112.21,1,2,1,3,0,1,1346.52
2752,41,54961.33,35,Home,65.09,1,3,1,8,1,0,781.08
2753,74,98636.44,58,Home,156.9,0,2,0,6,0,1,1882.8000000000002
2754,59,73038.16,57,Home,162.04,2,1,0,7,1,0,1944.48
2755,25,44822.58,73,Home,138.59,1,1,0,3,1,0,1663.08
2756,41,79735.78,6,Auto,196.19,0,1,0,7,0,0,2354.2799999999997
2757,33,88293.17,13,Auto,123.25,0,2,0,9,0,0,1479.0
2758,66,69358.9,59,Renters,162.79,0,0,0,8,0,0,1953.48
2759,43,75547.72,86,Renters,156.86,0,2,0,2,0,0,1882.3200000000002
2760,44,63465.42,92,Auto,99.04,0,1,0,10,0,0,1188.48
2761,54,40045.83,30,Auto,186.97,3,3,2,10,0,1,2243.64
2762,21,61661.86,116,Home,140.77,0,1,2,2,0,0,1689.2400000000002
2763,67,76506.87,100,Home,178.86,1,1,0,7,0,0,2146.32
2764,41,62183.41,2,Home,76.46,2,2,0,10,0,0,917.52
2765,36,82616.84,58,Auto,139.94,1,0,0,4,0,0,1679.28
2766,53,56372.01,36,Renters,114.27,1,2,0,9,1,0,1371.24
2767,56,57815.0,72,Auto,96.68,0,0,0,6,1,0,1160.16
2768,27,83284.64,45,Home,198.43,2,1,0,9,0,0,2381.16
2769,42,69880.76,106,Renters,143.79,0,2,1,3,0,0,1725.48
2770,35,55942.13,114,Home,68.54,3,1,1,6,0,0,822.48
2771,36,87743.72,9,Auto,112.62,2,0,1,6,0,0,1351.44
2772,53,49847.81,65,Life,177.26,0,2,0,8,1,0,2127.12
2773,27,49007.12,77,Renters,96.62,0,0,0,7,1,0,1159.44
2774,50,20000.0,50,Renters,92.03,2,0,2,3,0,1,1104.3600000000001
2775,72,52812.69,79,Auto,128.38,0,0,0,1,1,0,1540.56
2776,67,93791.77,32,Auto,156.12,0,1,1,2,1,0,1873.44
2777,22,20000.0,98,Life,102.23,0,1,1,10,0,0,1226.76
2778,64,44057.76,43,Home,152.58,0,1,0,2,1,0,1830.96
2779,66,74659.51,95,Renters,136.57,0,0,0,1,0,0,1638.84
2780,52,20000.0,78,Auto,142.04,1,5,1,4,0,0,1704.48
2781,61,53764.63,54,Auto,40.0,1,0,0,6,0,0,480.0
2782,51,90098.99,47,Life,135.72,2,0,0,4,0,0,1628.6399999999999
2783,50,109946.57,14,Home,123.72,2,3,1,4,1,0,1484.6399999999999
2784,72,71385.42,48,Auto,152.57,1,3,0,9,1,0,1830.84
2785,38,44617.73,55,Auto,105.58,2,3,1,2,0,1,1266.96
2786,34,43877.17,29,Home,118.31,0,1,0,1,0,0,1419.72
2787,39,68187.98,47,Auto,158.99,0,2,1,7,0,0,1907.88
2788,65,71181.19,63,Home,200.06,0,0,2,5,1,0,2400.7200000000003
2789,54,105874.43,19,Auto,75.39,0,1,1,5,0,0,904.6800000000001
2790,32,86357.71,91,Renters,158.09,0,1,1,2,1,1,1897.08
2791,52,66850.34,9,Auto,189.9,1,5,0,6,1,0,2278.8
2792,45,57625.44,101,Life,166.26,1,2,2,5,0,0,1995.12
2793,24,131323.66,37,Auto,186.86,0,1,0,5,0,0,2242.32
2794,49,78785.09,107,Home,110.54,0,3,0,6,0,0,1326.48
2795,28,50287.46,92,Auto,190.65,0,2,1,2,0,1,2287.8
2796,27,60058.3,52,Renters,102.4,0,1,0,5,0,0,1228.8000000000002
2797,26,45696.0,57,Life,137.48,0,1,2,1,1,0,1649.7599999999998
2798,31,20000.0,88,Renters,112.39,2,1,1,8,0,0,1348.68
2799,30,71878.32,28,Home,114.2,1,1,0,1,0,0,1370.4
2800,74,104213.99,36,Home,57.54,1,1,1,7,0,0,690.48
2801,42,29127.74,116,Renters,46.27,0,0,0,6,1,0,555.24
2802,19,66215.78,64,Life,187.96,0,1,0,8,0,0,2255.52
2803,52,49448.09,18,Life,54.04,0,1,1,5,1,0,648.48
2804,24,76473.06,89,Auto,146.27,2,1,0,6,0,0,1755.2400000000002
2805,38,61208.74,35,Life,76.54,0,2,0,4,1,1,918.48
2806,35,35078.8,68,Auto,96.82,1,2,0,10,1,0,1161.84
2807,20,43415.72,78,Auto,165.79,2,0,0,10,0,0,1989.48
2808,59,46733.39,39,Auto,142.29,2,1,0,1,0,0,1707.48
2809,71,94575.0,90,Auto,129.28,0,2,0,7,1,0,1551.3600000000001
2810,56,93451.7,8,Renters,186.51,2,1,0,2,1,1,2238.12
2811,58,58150.35,88,Renters,121.96,1,3,0,1,0,0,1463.52
2812,66,92011.68,80,Renters,190.35,0,1,1,1,0,0,2284.2
2813,28,61189.96,84,Home,86.88,0,3,0,1,0,0,1042.56
2814,56,57813.42,15,Home,81.46,1,1,2,2,1,0,977.52
2815,41,66256.59,7,Renters,128.78,0,0,0,1,1,0,1545.3600000000001
2816,63,71266.16,17,Auto,135.15,0,1,0,4,0,0,1621.8000000000002
2817,36,52780.21,86,Renters,96.37,1,0,1,10,0,0,1156.44
2818,21,65481.05,86,Home,122.58,0,0,1,10,0,0,1470.96
2819,43,82321.1,118,Home,196.41,2,1,1,7,0,0,2356.92
2820,55,67849.87,64,Home,117.25,1,1,0,10,1,0,1407.0
2821,59,65941.22,12,Renters,47.86,0,0,1,3,1,0,574.3199999999999
2822,49,75871.96,82,Auto,56.55,1,0,0,9,1,0,678.5999999999999
2823,56,79667.53,56,Auto,228.9,0,1,0,2,0,0,2746.8
2824,62,63622.45,46,Renters,200.28,0,1,0,2,1,1,2403.36
2825,63,54568.02,47,Home,115.38,2,1,0,7,1,0,1384.56
2826,53,69162.47,79,Renters,171.48,1,2,0,9,0,0,2057.7599999999998
2827,57,29932.8,101,Auto,146.72,0,0,2,6,1,0,1760.6399999999999
2828,54,60372.92,16,Auto,192.17,1,1,0,1,0,0,2306.04
2829,50,20000.0,69,Renters,86.79,0,2,2,6,1,0,1041.48
2830,53,28132.58,2,Home,88.07,1,2,0,4,1,0,1056.84
2831,20,24823.91,116,Home,194.37,1,0,1,5,0,0,2332.44
2832,26,88041.74,92,Auto,67.8,0,2,0,4,1,0,813.5999999999999
2833,25,65307.6,105,Auto,138.14,0,0,1,3,0,0,1657.6799999999998
2834,50,37234.92,54,Home,132.99,1,0,0,2,1,1,1595.88
2835,23,75803.45,27,Auto,170.29,0,1,1,2,0,1,2043.48
2836,58,86750.4,31,Renters,141.29,0,1,1,10,1,0,1695.48
2837,56,76186.68,41,Renters,129.06,0,2,0,4,0,0,1548.72
2838,21,60848.38,36,Auto,117.88,0,3,0,3,0,0,1414.56
2839,30,70114.71,47,Home,90.23,1,0,1,6,0,0,1082.76
2840,66,84832.92,43,Home,127.53,2,1,0,10,0,0,1530.3600000000001
2841,19,54676.59,65,Auto,187.43,3,0,0,3,1,0,2249.16
2842,22,65657.07,50,Auto,122.13,2,0,0,3,0,0,1465.56
2843,61,59341.75,93,Auto,198.28,0,2,1,4,0,0,2379.36
2844,44,29504.85,1,Home,167.9,2,0,1,5,0,1,2014.8000000000002
2845,49,85164.5,72,Home,156.45,1,1,0,9,0,0,1877.3999999999999
2846,38,110259.98,57,Home,127.72,0,0,1,5,0,0,1532.6399999999999
2847,25,45776.52,16,Renters,106.72,1,4,1,1,1,0,1280.6399999999999
2848,55,86178.97,28,Renters,210.67,1,1,0,9,0,0,2528.04
2849,25,46476.14,86,Home,170.71,1,1,0,2,1,0,2048.52
2850,67,67921.33,82,Renters,128.73,1,0,0,4,1,0,1544.7599999999998
2851,20,98176.27,22,Auto,211.46,0,1,1,10,1,0,2537.52
2852,71,53550.34,41,Renters,163.31,1,1,0,6,1,0,1959.72
2853,61,64676.9,76,Home,71.08,1,1,1,9,1,0,852.96
2854,20,25366.93,19,Renters,115.81,0,0,0,2,0,1,1389.72
2855,39,50387.5,89,Home,167.72,0,2,0,9,1,0,2012.6399999999999
2856,23,23062.01,50,Auto,202.84,1,2,2,9,0,1,2434.08
2857,19,74441.92,59,Home,241.26,1,1,0,1,0,1,2895.12
2858,40,83296.03,69,Auto,136.15,0,1,0,6,0,0,1633.8000000000002
2859,61,60124.03,34,Home,162.73,0,1,0,6,0,0,1952.7599999999998
2860,19,71289.51,39,Home,107.48,0,1,0,9,0,0,1289.76
2861,55,57833.93,74,Renters,95.07,1,0,0,6,1,0,1140.84
2862,34,81292.0,111,Home,59.14,0,3,1,2,0,0,709.6800000000001
2863,52,67848.16,7,Home,152.55,0,0,1,8,0,0,1830.6000000000001
2864,51,21315.41,101,Auto,191.9,1,1,0,1,1,0,2302.8
2865,40,85679.58,111,Life,169.91,2,3,0,5,0,0,2038.92
2866,47,56430.06,52,Renters,138.92,0,2,1,10,0,0,1667.04
2867,69,37051.65,60,Renters,190.06,2,1,0,3,1,0,2280.7200000000003
2868,25,55343.45,52,Auto,267.78,0,2,0,6,1,0,3213.3599999999997
2869,39,23154.47,79,Home,97.57,1,1,1,5,0,0,1170.84
2870,61,37502.44,106,Auto,40.0,0,2,1,10,0,0,480.0
2871,53,68144.89,24,Home,150.41,2,4,1,4,1,0,1804.92
2872,22,69987.66,26,Auto,183.71,0,2,0,3,0,1,2204.52
2873,30,71741.65,90,Home,65.37,0,1,0,1,0,0,784.44
2874,46,65070.62,110,Home,172.47,3,0,0,8,0,0,2069.64
2875,48,49756.97,90,Auto,119.83,0,0,0,5,1,0,1437.96
2876,64,63801.9,10,Home,150.16,1,1,0,8,0,0,1801.92
2877,74,55381.44,17,Renters,93.64,1,2,0,9,0,0,1123.68
2878,72,29232.8,117,Auto,90.88,0,1,2,8,0,0,1090.56
2879,33,48006.87,78,Renters,85.29,1,0,0,6,0,0,1023.48
2880,59,84569.91,2,Auto,165.04,1,0,0,10,0,1,1980.48
2881,47,99942.47,112,Auto,106.91,1,1,0,8,0,0,1282.92
2882,74,79328.05,77,Auto,147.14,0,0,0,5,1,0,1765.6799999999998
2883,72,98961.35,27,Renters,136.33,0,1,0,9,1,0,1635.96
2884,33,66878.55,73,Auto,81.89,0,0,0,6,1,0,982.6800000000001
2885,29,103332.27,71,Renters,138.42,0,2,2,2,0,0,1661.04
2886,34,110198.75,48,Home,145.67,1,0,0,7,0,0,1748.04
2887,33,26863.67,74,Auto,182.82,0,2,1,1,0,1,2193.84
2888,29,69872.85,118,Renters,202.25,0,0,0,10,0,0,2427.0
2889,25,66901.46,9,Auto,89.12,1,2,1,1,1,1,1069.44
2890,37,55669.72,86,Renters,150.97,0,0,1,8,0,0,1811.6399999999999
2891,20,75822.14,23,Auto,40.0,2,0,2,5,1,0,480.0
2892,33,65904.75,71,Auto,173.31,1,2,0,10,1,0,2079.7200000000003
2893,47,48820.12,112,Renters,184.38,0,1,0,9,1,0,2212.56
2894,62,64414.69,73,Life,40.0,1,1,0,6,0,0,480.0
2895,40,91501.08,27,Auto,119.74,1,1,0,1,0,0,1436.8799999999999
2896,45,69015.84,88,Renters,94.63,0,2,0,6,0,0,1135.56
2897,68,78793.0,93,Auto,119.62,1,1,2,1,0,0,1435.44
2898,57,58904.83,81,Renters,110.7,1,1,0,5,1,0,1328.4
2899,71,74945.41,84,Home,133.04,2,2,0,3,0,0,1596.48
2900,22,38397.28,71,Auto,179.43,1,3,0,10,0,1,2153.16
2901,37,54006.15,43,Auto,120.88,0,2,0,10,0,0,1450.56
2902,57,62741.29,104,Auto,90.57,0,4,0,9,1,0,1086.84
2903,73,36920.61,7,Auto,126.11,0,1,3,1,0,1,1513.32
2904,61,46735.23,92,Auto,123.6,1,0,1,6,1,0,1483.1999999999998
2905,18,71888.46,83,Home,131.1,1,1,0,3,0,0,1573.1999999999998
2906,74,67856.3,63,Life,106.74,1,2,1,9,1,0,1280.8799999999999
2907,47,82740.04,84,Auto,151.32,1,1,0,2,0,0,1815.84
2908,38,51788.76,44,Home,193.2,3,0,0,7,0,0,2318.3999999999996
2909,37,66267.25,39,Home,77.9,0,2,0,9,1,0,934.8000000000001
2910,23,50218.92,40,Life,155.28,1,0,0,3,1,0,1863.3600000000001
2911,39,80534.83,7,Home,178.19,0,0,0,3,0,0,2138.2799999999997
2912,35,91196.41,70,Home,115.47,1,0,0,3,1,0,1385.6399999999999
2913,25,75633.15,25,Home,191.35,0,0,3,1,0,1,2296.2
2914,56,88346.27,105,Auto,132.27,1,1,0,9,1,0,1587.2400000000002
2915,49,65715.0,59,Auto,84.33,0,0,0,9,0,0,1011.96
2916,50,82723.06,13,Auto,77.78,1,0,1,6,0,1,933.36
2917,70,66659.19,103,Auto,170.32,1,2,0,9,0,0,2043.84
2918,33,42451.58,104,Home,166.18,1,0,0,9,0,0,1994.16
2919,29,70427.87,86,Auto,205.39,0,2,0,1,0,1,2464.68
2920,55,43103.47,113,Home,165.18,0,2,0,3,0,0,1982.16
2921,69,116460.84,81,Auto,130.52,0,2,1,3,0,0,1566.2400000000002
2922,51,57650.06,112,Life,156.7,1,1,0,1,0,0,1880.3999999999999
2923,31,79190.83,86,Renters,138.24,2,4,0,6,0,0,1658.88
2924,53,64726.91,98,Auto,120.03,0,1,0,4,1,0,1440.3600000000001
2925,50,37860.5,62,Auto,110.28,0,1,0,8,1,0,1323.3600000000001
2926,40,23232.49,8,Home,57.46,2,1,1,6,0,0,689.52
2927,67,81478.31,113,Auto,101.6,0,0,0,4,0,0,1219.1999999999998
2928,62,99085.5,45,Auto,134.12,2,1,0,5,0,0,1609.44
2929,19,48834.32,18,Auto,40.0,1,0,0,2,1,0,480.0
2930,58,28552.76,88,Life,111.83,0,1,2,10,1,0,1341.96
2931,38,57846.42,60,Renters,176.43,1,1,0,1,0,1,2117.16
2932,19,44383.43,118,Home,195.45,1,0,0,7,1,0,2345.3999999999996
2933,44,50693.06,60,Home,111.26,0,2,1,10,0,0,1335.1200000000001
2934,74,78428.22,106,Life,109.58,0,2,2,3,0,0,1314.96
2935,26,63889.81,2,Life,102.6,1,1,0,3,0,1,1231.1999999999998
2936,18,46750.83,66,Life,109.87,0,1,1,6,0,0,1318.44
2937,28,77947.02,91,Auto,186.42,1,0,0,3,1,0,2237.04
2938,20,79671.19,14,Auto,208.31,0,2,0,7,1,0,2499.7200000000003
2939,69,57584.74,48,Home,59.02,0,0,0,7,1,0,708.24
2940,40,68034.16,103,Home,98.48,0,3,0,5,0,0,1181.76
2941,43,76451.04,117,Auto,51.14,0,1,0,1,0,0,613.6800000000001
2942,21,74374.27,117,Auto,133.71,0,2,1,9,0,0,1604.52
2943,35,65893.51,56,Renters,113.02,0,0,0,2,0,0,1356.24
2944,72,96516.89,12,Renters,151.15,1,0,1,4,0,0,1813.8000000000002
2945,23,77818.98,96,Auto,164.84,2,1,0,10,1,0,1978.08
2946,52,55085.06,92,Renters,159.85,1,1,1,10,0,0,1918.1999999999998
2947,39,55217.28,55,Home,60.93,0,0,0,2,1,0,731.16
2948,60,52722.1,28,Renters,133.84,0,1,0,1,1,0,1606.08
2949,32,78906.66,110,Auto,58.69,1,1,1,1,1,0,704.28
2950,39,51299.55,89,Auto,213.16,0,0,1,1,1,0,2557.92
2951,54,55652.22,4,Auto,119.04,0,3,1,7,0,0,1428.48
2952,69,88276.49,90,Home,73.51,1,0,0,9,0,0,882.1200000000001
2953,59,69215.9,36,Home,110.51,0,4,0,1,1,0,1326.1200000000001
2954,29,91367.72,50,Auto,144.35,1,2,0,10,1,0,1732.1999999999998
2955,64,82557.32,3,Life,168.0,0,1,0,6,0,1,2016.0
2956,66,39113.22,1,Auto,193.51,0,0,0,5,0,0,2322.12
2957,59,62753.07,17,Auto,137.83,1,4,0,3,0,0,1653.96
2958,55,86778.88,71,Home,119.98,2,1,2,2,0,0,1439.76
2959,35,38112.13,62,Home,165.83,0,1,1,2,1,0,1989.96
2960,62,74233.64,48,Auto,164.59,0,1,0,2,0,0,1975.08
2961,52,64136.8,62,Renters,140.35,0,0,2,7,1,0,1684.1999999999998
2962,47,26394.65,69,Home,171.43,2,0,0,4,1,0,2057.16
2963,41,67632.5,19,Home,107.54,2,1,0,7,1,0,1290.48
2964,59,46575.7,103,Renters,133.92,0,2,0,10,0,0,1607.04
2965,47,39311.66,110,Auto,43.52,0,0,0,1,1,0,522.24
2966,31,65201.09,34,Home,197.54,0,1,1,10,1,0,2370.48
2967,23,22521.24,99,Renters,112.87,2,0,0,4,0,0,1354.44
2968,20,50165.61,49,Auto,197.8,0,1,0,9,0,0,2373.6000000000004
2969,33,121125.83,80,Auto,105.47,0,2,1,7,1,0,1265.6399999999999
2970,24,79304.89,104,Life,148.6,1,1,0,10,0,1,1783.1999999999998
2971,69,45608.65,114,Auto,137.46,1,1,0,6,0,0,1649.52
2972,31,95891.65,47,Home,107.91,0,0,0,7,1,0,1294.92
2973,26,43175.04,103,Life,156.58,0,1,0,2,1,0,1878.96
2974,32,52818.71,91,Auto,192.46,1,2,1,1,0,0,2309.52
2975,38,39725.27,105,Auto,215.54,1,3,0,10,0,0,2586.48
2976,52,70633.76,102,Renters,168.42,1,4,0,9,0,0,2021.04
2977,19,95109.85,114,Renters,80.55,1,2,0,2,0,0,966.5999999999999
2978,44,43021.86,50,Home,71.75,0,1,1,2,0,0,861.0
2979,19,20000.0,89,Home,186.25,1,4,0,3,0,1,2235.0
2980,52,89001.27,26,Renters,90.12,1,1,1,3,1,0,1081.44
2981,35,99183.61,56,Renters,162.72,1,0,1,3,0,0,1952.6399999999999
2982,31,21108.23,78,Auto,141.03,0,0,1,4,0,1,1692.3600000000001
2983,37,75121.2,14,Auto,194.34,0,2,0,1,1,1,2332.08
2984,35,69983.12,78,Home,157.95,1,0,1,1,1,0,1895.3999999999999
2985,27,47675.54,25,Renters,133.62,0,1,0,4,0,0,1603.44
2986,42,34324.18,100,Renters,227.76,0,1,1,1,0,0,2733.12
2987,19,86818.51,4,Life,172.05,0,2,1,4,1,0,2064.6000000000004
2988,42,68939.55,111,Renters,159.96,0,2,0,2,0,0,1919.52
2989,71,70597.38,79,Home,104.28,1,2,0,7,1,0,1251.3600000000001
2990,50,51321.07,32,Auto,83.4,1,0,2,6,1,0,1000.8000000000001
2991,53,47358.0,82,Renters,123.32,0,2,0,2,0,0,1479.84
2992,48,20000.0,78,Renters,67.55,1,0,0,2,1,0,810.5999999999999
2993,31,59983.38,65,Home,120.51,0,0,0,1,1,0,1446.1200000000001
2994,18,96654.18,106,Auto,171.04,0,3,0,4,0,0,2052.48
2995,63,45414.4,61,Life,179.18,0,3,0,2,0,0,2150.16
2996,33,31506.88,20,Home,119.61,1,2,1,5,1,0,1435.32
2997,71,74584.62,74,Auto,267.12,1,2,0,4,0,1,3205.44
2998,63,78641.76,10,Home,192.3,0,1,1,1,0,1,2307.6000000000004
2999,69,52110.07,88,Home,133.65,0,4,0,5,1,0,1603.8000000000002
3000,20,57327.18,34,Auto,186.36,1,2,1,5,1,0,2236.32
3001,52,70805.87,61,Renters,108.92,0,0,0,5,0,0,1307.04
3002,58,61577.91,92,Auto,146.43,1,1,0,2,0,0,1757.16
3003,23,87002.85,27,Auto,118.77,1,2,1,4,1,0,1425.24
3004,42,118619.34,40,Auto,80.47,1,3,0,5,0,0,965.64
3005,30,27398.4,65,Renters,158.97,1,2,1,6,0,0,1907.6399999999999
3006,70,92054.61,33,Life,134.73,0,1,1,7,0,0,1616.7599999999998
3007,51,67315.71,68,Renters,138.07,0,1,0,10,0,0,1656.84
3008,25,95540.42,71,Life,133.78,2,0,1,3,0,0,1605.3600000000001
3009,38,80935.8,9,Auto,94.59,1,0,2,3,1,0,1135.08
3010,51,66345.44,16,Auto,206.48,0,0,0,10,0,0,2477.7599999999998
3011,21,81720.5,5,Home,146.19,0,1,0,2,1,0,1754.28
3012,42,56328.57,98,Auto,122.99,1,3,0,9,1,0,1475.8799999999999
3013,32,47965.37,23,Renters,76.09,0,1,0,1,0,0,913.08
3014,21,82838.99,43,Home,198.15,0,1,0,3,0,1,2377.8
3015,62,46424.77,114,Life,176.28,0,1,0,3,1,0,2115.36
3016,29,79132.2,89,Auto,135.07,1,1,1,8,0,0,1620.84
3017,49,65676.45,57,Home,77.21,0,0,0,6,0,0,926.52
3018,49,20000.0,51,Home,209.65,0,2,0,3,0,1,2515.8
3019,45,52363.59,13,Auto,118.58,0,1,0,1,1,0,1422.96
3020,30,72366.44,24,Home,104.78,0,2,1,3,0,0,1257.3600000000001
3021,48,56067.99,11,Auto,132.79,1,1,3,4,0,0,1593.48
3022,31,20000.0,52,Auto,151.88,1,1,0,1,1,0,1822.56
3023,37,94056.5,115,Auto,127.41,0,2,1,3,1,0,1528.92
3024,35,68726.25,17,Auto,40.0,0,1,0,4,0,0,480.0
3025,46,74762.26,37,Home,146.23,2,1,0,7,0,0,1754.7599999999998
3026,23,54587.92,13,Auto,176.52,0,2,0,4,1,1,2118.2400000000002
3027,49,76692.77,62,Auto,94.9,1,2,1,1,1,0,1138.8000000000002
3028,46,105366.04,91,Auto,205.22,1,2,1,9,0,0,2462.64
3029,60,48828.39,84,Auto,174.37,1,0,0,6,0,0,2092.44
3030,19,101674.28,97,Auto,156.09,0,1,3,9,0,0,1873.08
3031,40,73768.41,106,Auto,89.37,1,2,0,7,0,0,1072.44
3032,36,45872.48,96,Home,147.55,0,2,0,4,1,0,1770.6000000000001
3033,48,113672.59,8,Home,150.97,0,1,0,1,0,1,1811.6399999999999
3034,68,73616.09,56,Home,131.31,0,3,0,7,0,0,1575.72
3035,22,79882.53,93,Renters,175.11,0,0,0,9,0,0,2101.32
3036,36,59074.25,104,Home,118.77,2,1,0,6,1,0,1425.24
3037,51,47480.81,83,Home,122.78,1,1,0,1,1,0,1473.3600000000001
3038,27,68691.89,70,Renters,105.01,1,0,0,9,0,0,1260.1200000000001
3039,42,99792.2,44,Auto,114.69,2,0,0,7,0,0,1376.28
3040,19,58187.48,60,Renters,128.25,0,0,0,1,1,0,1539.0
3041,28,64411.47,103,Auto,126.63,0,1,1,4,0,0,1519.56
3042,67,97039.23,112,Auto,124.6,0,1,1,5,0,0,1495.1999999999998
3043,48,58392.81,41,Renters,176.58,0,0,0,2,0,0,2118.96
3044,73,76226.08,21,Auto,202.62,0,0,1,3,0,1,2431.44
3045,32,84301.71,86,Auto,77.32,2,5,0,2,0,0,927.8399999999999
3046,26,60670.82,42,Auto,201.58,0,2,0,4,1,0,2418.96
3047,40,71816.43,74,Auto,165.35,2,0,1,7,1,0,1984.1999999999998
3048,36,79544.26,74,Auto,94.81,0,3,0,5,0,0,1137.72
3049,26,56179.87,116,Home,120.16,2,2,2,7,0,0,1441.92
3050,52,82946.83,29,Renters,147.78,1,2,2,1,0,1,1773.3600000000001
3051,38,52966.31,80,Renters,60.52,0,1,0,3,0,0,726.24
3052,26,50148.07,65,Auto,131.1,1,3,1,2,0,0,1573.1999999999998
3053,45,31405.1,17,Life,158.65,1,2,0,1,0,1,1903.8000000000002
3054,63,53923.83,30,Home,101.5,0,1,0,5,1,0,1218.0
3055,68,47058.94,26,Auto,68.41,1,1,0,3,0,0,820.92
3056,24,56180.77,53,Renters,143.94,1,2,0,8,0,0,1727.28
3057,33,78463.84,110,Renters,234.37,0,0,2,5,0,0,2812.44
3058,33,27035.17,19,Renters,102.9,3,1,1,5,1,1,1234.8000000000002
3059,50,21557.24,53,Auto,104.08,0,0,0,7,1,0,1248.96
3060,21,48520.26,85,Home,125.98,0,2,0,8,0,0,1511.76
3061,21,75147.07,17,Renters,205.64,2,0,0,1,0,1,2467.68
3062,56,71355.03,46,Home,60.64,0,2,1,5,0,0,727.6800000000001
3063,57,48168.63,104,Home,169.64,0,1,0,9,0,0,2035.6799999999998
3064,34,90726.98,85,Home,113.81,1,1,0,9,0,0,1365.72
3065,54,50514.98,53,Renters,117.69,1,2,2,7,0,0,1412.28
3066,56,75173.99,105,Auto,89.54,0,3,1,4,1,0,1074.48
3067,69,57018.7,104,Home,123.8,0,0,1,2,0,0,1485.6
3068,46,45886.92,64,Auto,90.84,1,1,0,5,1,0,1090.08
3069,69,51688.53,45,Home,110.6,2,2,1,4,0,0,1327.1999999999998
3070,53,81148.01,49,Renters,40.0,0,2,0,1,1,0,480.0
3071,55,72942.55,19,Auto,56.97,1,0,0,7,0,0,683.64
3072,56,86298.26,71,Home,150.15,0,1,0,3,0,0,1801.8000000000002
3073,67,72941.69,81,Auto,191.8,2,0,1,6,1,0,2301.6000000000004
3074,54,29554.27,65,Auto,280.34,0,0,1,5,0,1,3364.08
3075,69,111517.13,37,Auto,176.6,1,1,0,4,0,0,2119.2
3076,52,73253.72,70,Auto,111.84,0,0,1,3,0,0,1342.08
3077,24,76322.77,26,Auto,45.74,0,1,0,9,0,0,548.88
3078,44,56709.57,2,Auto,159.29,0,3,1,5,0,1,1911.48
3079,45,89489.92,59,Renters,69.64,2,0,0,10,1,0,835.6800000000001
3080,39,40951.63,96,Renters,98.68,1,1,1,7,0,0,1184.16
3081,31,78416.24,112,Home,174.87,0,3,0,4,1,0,2098.44
3082,24,20000.0,118,Auto,148.24,1,3,0,1,0,0,1778.88
3083,54,79898.59,5,Life,93.19,0,2,0,2,0,0,1118.28
3084,39,41249.89,37,Home,58.21,0,1,0,10,0,0,698.52
3085,22,71093.88,31,Auto,144.55,0,2,0,5,1,0,1734.6000000000001
3086,72,94861.49,76,Renters,150.11,0,0,0,8,1,0,1801.3200000000002
3087,19,83099.78,99,Auto,202.67,0,2,1,8,0,1,2432.04
3088,44,91936.4,94,Home,40.0,0,1,0,8,1,0,480.0
3089,38,89658.67,48,Home,140.32,0,0,0,9,0,0,1683.84
3090,71,53465.78,6,Auto,176.25,0,2,0,2,1,1,2115.0
3091,55,78163.26,15,Renters,116.09,0,1,0,4,0,1,1393.08
3092,32,27051.83,15,Auto,63.15,5,1,0,10,0,0,757.8
3093,38,49887.4,61,Auto,93.38,0,0,0,6,0,0,1120.56
3094,27,95638.41,16,Life,136.68,2,0,0,6,1,0,1640.16
